id,timestamp_utc,ws_ms,wd_deg,month,hour_of_day,temperature,humidity,pm25,pm10,pm25_lag1,pm25_lag2,pm10_lag1,pm10_lag2,pm25_rm3,pm10_rm3,current_aqi,predicted_aqi_3h,created_at
35444,2026-02-23 21:42:37+00,2.57,330,2,21,27.14,74,58.81,76.05,63.4,70.18,79.91,85.88,64.13,80.61,98,102,2026-02-23 16:12:41.693351+00
35175,2026-02-08 18:55:50+00,3.09,290,2,18,30.14,39,150.52,164.94,151.71,151.25,166.79,166.03,151.16,165.92,324,255,2026-02-08 13:25:53.959628+00
35445,2026-02-23 23:07:11+00,2.57,10,2,23,27.16,74,55.17,72.99,58.81,63.4,76.05,79.91,59.13,76.32,92,105,2026-02-23 17:37:15.198582+00
35176,2026-02-08 19:31:02+00,2.57,310,2,19,29.14,45,149.81,164.47,150.52,151.71,164.94,166.79,150.68,165.4,323,255,2026-02-08 14:01:05.932341+00
35446,2026-02-24 01:08:11+00,0,0,2,1,26.14,73,58.21,76.14,55.17,58.81,72.99,76.05,57.4,75.06,97,104,2026-02-23 19:38:15.418929+00
35177,2026-02-08 20:23:49+00,2.57,330,2,20,29.14,42,147.99,162.75,149.81,150.52,164.47,164.94,149.44,164.05,322,247,2026-02-08 14:53:52.814+00
35447,2026-02-24 02:39:13+00,0,0,2,2,26.14,73,63.08,81.5,58.21,55.17,76.14,72.99,58.82,76.88,111,119,2026-02-23 21:09:17.379378+00
35178,2026-02-08 21:20:10+00,2.57,360,2,21,28.14,42,144.77,159.76,147.99,149.81,162.75,164.47,147.52,162.33,319,249,2026-02-08 15:50:14.147654+00
35448,2026-02-24 03:38:19+00,1.54,310,2,3,26.14,73,69.25,88.48,63.08,58.21,81.5,76.14,63.51,82.04,132,143,2026-02-23 22:08:22.869351+00
35179,2026-02-08 22:27:26+00,1.54,30,2,22,28.14,39,141.35,157.21,144.77,147.99,159.76,162.75,144.7,159.91,317,257,2026-02-08 16:57:30.595149+00
35449,2026-02-24 04:37:35+00,1.54,280,2,4,25.14,73,75.09,95.34,69.25,63.08,88.48,81.5,69.14,88.44,151,169,2026-02-23 23:07:38.971062+00
35180,2026-02-08 23:23:12+00,3.6,110,2,23,28.14,39,137.77,154.72,141.35,144.77,157.21,159.76,141.3,157.23,314,249,2026-02-08 17:53:15.850127+00
35450,2026-02-24 05:22:49+00,0,0,2,5,25.14,69,80.54,101.66,75.09,69.25,95.34,88.48,74.96,95.16,169,163,2026-02-23 23:52:52.705583+00
35181,2026-02-09 00:31:47+00,2.06,90,2,0,27.14,41,133.93,151.23,137.77,141.35,154.72,157.21,137.68,154.39,311,242,2026-02-08 19:01:50.654244+00
35451,2026-02-24 08:50:05+00,1.54,320,2,8,27.14,57,91.37,112.87,80.54,75.09,101.66,95.34,82.33,103.29,205,193,2026-02-24 03:20:09.189526+00
35182,2026-02-09 01:15:54+00,0,0,2,1,27.14,41,131.84,149.33,133.93,137.77,151.23,154.72,134.51,151.76,309,206,2026-02-08 19:45:57.995147+00
35452,2026-02-24 10:38:54+00,2.06,40,2,10,31.14,40,95.02,114.54,91.37,80.54,112.87,101.66,88.98,109.69,218,176,2026-02-24 05:08:57.689317+00
35183,2026-02-09 02:22:19+00,1.54,200,2,2,28.14,36,131.52,149.06,131.84,133.93,149.33,151.23,132.43,149.87,309,212,2026-02-08 20:52:23.714182+00
35453,2026-02-24 12:05:29+00,4.12,290,2,12,33.14,33,100.85,118.98,95.02,91.37,114.54,112.87,95.75,115.46,237,176,2026-02-24 06:35:32.880637+00
35184,2026-02-09 03:20:51+00,2.57,150,2,3,27.14,41,131.62,148.44,131.52,131.84,149.06,149.33,131.66,148.94,309,216,2026-02-08 21:50:55.718558+00
35454,2026-02-24 13:34:52+00,5.66,260,2,13,33.14,46,101.34,118.82,100.85,95.02,118.98,114.54,99.07,117.45,238,182,2026-02-24 08:04:56.45693+00
35185,2026-02-09 04:26:34+00,1.54,100,2,4,25.14,50,131.78,147.97,131.62,131.52,148.44,149.06,131.64,148.49,309,225,2026-02-08 22:56:38.522289+00
35455,2026-02-24 14:43:39+00,5.14,270,2,14,33.14,38,99.95,116.79,101.34,100.85,118.82,118.98,100.71,118.2,234,176,2026-02-24 09:13:42.484729+00
35186,2026-02-09 05:23:51+00,2.57,140,2,5,26.14,47,132.07,147.88,131.78,131.62,147.97,148.44,131.82,148.1,309,220,2026-02-08 23:53:55.243221+00
35456,2026-02-24 15:43:43+00,5.14,290,2,15,33.14,35,94.63,110.56,99.95,101.34,116.79,118.82,98.64,115.39,216,170,2026-02-24 10:13:46.814387+00
35187,2026-02-09 08:56:28+00,2.06,160,2,8,26.14,50,131.4,146.09,132.07,131.78,147.88,147.97,131.75,147.31,309,221,2026-02-09 03:26:32.410075+00
35457,2026-02-24 16:42:09+00,5.66,290,2,16,32.14,40,84.67,99.77,94.63,99.95,110.56,116.79,93.08,109.04,182,139,2026-02-24 11:12:13.041809+00
35188,2026-02-09 10:47:22+00,1.54,110,2,10,31.14,35,129.14,143.38,131.4,132.07,146.09,147.88,130.87,145.78,307,214,2026-02-09 05:17:26.015996+00
35458,2026-02-24 17:30:27+00,5.14,320,2,17,32.14,37,73.89,88.52,84.67,94.63,99.77,110.56,84.4,99.62,147,109,2026-02-24 12:00:31.652586+00
35189,2026-02-09 12:11:15+00,3.6,270,2,12,32.14,29,131.01,145.64,129.14,131.4,143.38,146.09,130.52,145.04,309,209,2026-02-09 06:41:18.61579+00
35459,2026-02-24 19:18:20+00,5.14,320,2,19,29.14,54,47.36,63.22,73.89,84.67,88.52,99.77,68.64,83.84,79,72,2026-02-24 13:48:23.583071+00
35190,2026-02-09 13:37:30+00,5.14,270,2,13,32.14,35,133.42,148.95,131.01,129.14,145.64,143.38,131.19,145.99,311,226,2026-02-09 08:07:33.991308+00
35460,2026-02-24 21:01:15+00,3.6,320,2,21,28.14,61,39.5,54.68,47.36,73.89,63.22,88.52,53.58,68.81,67,85,2026-02-24 15:31:19.547723+00
35191,2026-02-09 15:02:06+00,4.63,270,2,15,30.14,42,131.04,148.18,133.42,131.01,148.95,145.64,131.82,147.59,309,209,2026-02-09 09:32:09.489343+00
35461,2026-02-24 23:04:22+00,2.06,20,2,23,28.14,51,37.02,52.38,39.5,47.36,54.68,63.22,41.29,56.76,62,94,2026-02-24 17:34:26.217177+00
35192,2026-02-09 16:54:56+00,5.14,280,2,16,29.14,54,123.2,140.46,131.04,133.42,148.18,148.95,129.22,145.86,303,199,2026-02-09 11:24:59.748889+00
35462,2026-02-25 01:00:29+00,0,0,2,1,28.14,42,38.02,53.95,37.02,39.5,52.38,54.68,38.18,53.67,64,79,2026-02-24 19:30:32.595421+00
35193,2026-02-09 17:32:37+00,5.14,290,2,17,29.14,54,115.01,132.42,123.2,131.04,140.46,148.18,123.08,140.35,283,204,2026-02-09 12:02:40.513059+00
35463,2026-02-25 01:29:05+00,0,0,2,1,27.14,47,38.02,53.95,38.02,37.02,53.95,52.38,37.69,53.43,64,79,2026-02-24 19:59:08.63319+00
35194,2026-02-09 19:23:17+00,4.63,310,2,19,27.14,61,103.9,119.91,115.01,123.2,132.42,140.46,114.04,130.93,245,185,2026-02-09 13:53:21.873362+00
35464,2026-02-25 02:32:45+00,2.57,240,2,2,26.14,73,39.63,55.98,38.02,38.02,53.95,53.95,38.56,54.63,67,75,2026-02-24 21:02:48.506958+00
35195,2026-02-09 21:00:59+00,3.09,320,2,21,27.14,57,99.41,116.25,103.9,115.01,119.91,132.42,106.11,122.86,230,203,2026-02-09 15:31:02.320962+00
35465,2026-02-25 03:28:48+00,2.06,340,2,3,26.14,65,41.73,58.33,39.63,38.02,55.98,53.95,39.79,56.09,70,80,2026-02-24 21:58:52.085777+00
35196,2026-02-09 22:56:56+00,2.06,40,2,22,25.14,69,98.94,116.16,99.41,103.9,116.25,119.91,100.75,117.44,228,246,2026-02-09 17:27:00.154693+00
35466,2026-02-25 04:30:02+00,1.54,30,2,4,25.14,69,44.11,61.04,41.73,39.63,58.33,55.98,41.82,58.45,74,85,2026-02-24 23:00:06.130607+00
35197,2026-02-09 23:41:11+00,2.57,40,2,23,26.14,61,98.5,115.88,98.94,99.41,116.16,116.25,98.95,116.1,227,213,2026-02-09 18:11:15.754764+00
35467,2026-02-25 05:24:56+00,2.06,350,2,5,26.14,69,46.93,64.21,44.11,41.73,61.04,58.33,44.26,61.19,79,84,2026-02-24 23:54:59.510305+00
35198,2026-02-10 01:15:21+00,3.09,330,2,1,26.14,53,95.76,112.81,98.5,98.94,115.88,116.16,97.73,114.95,217,218,2026-02-09 19:45:25.880444+00
35468,2026-02-25 08:51:13+00,2.06,150,2,8,27.14,57,57.54,74.8,46.93,44.11,64.21,61.04,49.53,66.68,96,98,2026-02-25 03:21:17.820061+00
35199,2026-02-10 02:35:14+00,2.06,350,2,2,25.14,57,93.92,111.28,95.76,98.5,112.81,115.88,96.06,113.32,211,215,2026-02-09 21:05:17.964378+00
35469,2026-02-25 10:40:41+00,2.57,260,2,10,31.14,35,61.16,77.65,57.54,46.93,74.8,64.21,55.21,72.22,105,128,2026-02-25 05:10:44.556914+00
35200,2026-02-10 03:34:00+00,2.57,360,2,3,25.14,61,91.84,109.7,93.92,95.76,111.28,112.81,93.84,111.26,204,206,2026-02-09 22:04:04.149445+00
35470,2026-02-25 12:09:23+00,4.12,260,2,12,30.14,54,62.98,77.46,61.16,57.54,77.65,74.8,60.56,76.64,111,128,2026-02-25 06:39:27.117803+00
35201,2026-02-10 04:35:52+00,2.57,20,2,4,25.14,61,89.44,107.8,91.84,93.92,109.7,111.28,91.73,109.59,198,180,2026-02-09 23:05:55.657311+00
35471,2026-02-25 13:36:25+00,5.66,260,2,13,32.14,51,61.38,75.12,62.98,61.16,77.46,77.65,61.84,76.74,106,121,2026-02-25 08:06:29.506181+00
35202,2026-02-10 05:31:04+00,2.57,20,2,5,25.14,53,86.78,105.62,89.44,91.84,107.8,109.7,89.35,107.71,189,172,2026-02-10 00:01:07.488998+00
35472,2026-02-25 14:44:05+00,5.66,270,2,14,31.14,51,58.33,71.21,61.38,62.98,75.12,77.46,60.9,74.6,97,115,2026-02-25 09:14:09.238167+00
35203,2026-02-10 09:09:07+00,1.54,230,2,9,26.14,50,76.93,94.66,86.78,89.44,105.62,107.8,84.38,102.69,155,146,2026-02-10 03:39:11.280348+00
35473,2026-02-25 15:57:41+00,5.14,270,2,15,31.14,51,52.47,64.35,58.33,61.38,71.21,75.12,57.39,70.23,88,75,2026-02-25 10:27:44.241342+00
35204,2026-02-10 11:26:15+00,3.09,50,2,11,30.14,35,73.31,89.78,76.93,86.78,94.66,105.62,79.01,96.69,143,106,2026-02-10 05:56:19.716158+00
35474,2026-02-25 16:52:53+00,4.12,300,2,16,31.16,51,44.68,55.56,52.47,58.33,64.35,71.21,51.83,63.71,75,68,2026-02-25 11:22:57.21383+00
35205,2026-02-10 13:07:50+00,5.14,280,2,13,30.14,48,69.11,84.51,73.31,76.93,89.78,94.66,73.12,89.65,129,98,2026-02-10 07:37:53.645894+00
35475,2026-02-25 17:29:28+00,5.66,270,2,17,31.14,55,38.02,48.11,44.68,52.47,55.56,64.35,45.06,56.01,64,64,2026-02-25 11:59:31.234645+00
35206,2026-02-10 15:01:23+00,5.14,280,2,15,31.14,48,64.06,80.08,69.11,73.31,84.51,89.78,68.83,84.79,111,99,2026-02-10 09:31:27.828988+00
35476,2026-02-25 19:18:24+00,5.14,300,2,19,28.14,69,30.54,39.58,38.02,44.68,48.11,55.56,37.75,47.75,52,52,2026-02-25 13:48:27.797321+00
35207,2026-02-10 16:57:56+00,4.63,320,2,16,30.14,48,61.8,78.52,64.06,69.11,80.08,84.51,64.99,81.04,104,106,2026-02-10 11:28:00.522931+00
35477,2026-02-25 21:02:00+00,3.09,320,2,21,27.14,69,26.96,35.69,30.54,38.02,39.58,48.11,31.84,41.13,45,46,2026-02-25 15:32:04.827991+00
35208,2026-02-10 17:36:40+00,6.69,320,2,17,29.14,45,61.03,78.43,61.8,64.06,78.52,80.08,62.3,79.01,101,113,2026-02-10 12:06:43.22676+00
35478,2026-02-25 23:04:49+00,2.57,10,2,23,27.14,65,23.76,31.64,26.96,30.54,35.69,39.58,27.09,35.64,40,44,2026-02-25 17:34:53.246536+00
35209,2026-02-10 19:29:36+00,5.14,320,2,19,28.14,51,65.92,85.87,61.03,61.8,78.43,78.52,62.92,80.94,118,118,2026-02-10 13:59:39.895943+00
35479,2026-02-26 01:02:40+00,2.57,140,2,1,26.14,65,20.97,28.28,23.76,26.96,31.64,35.69,23.9,31.87,35,35,2026-02-25 19:32:43.643824+00
35210,2026-02-10 21:12:03+00,2.57,360,2,21,27.14,57,91.21,116.32,65.92,61.03,85.87,78.43,72.72,93.54,202,224,2026-02-10 15:42:07.534695+00
35480,2026-02-26 02:31:42+00,0,0,2,2,26.14,65,20.31,27.68,20.97,23.76,28.28,31.64,21.68,29.2,34,34,2026-02-25 21:01:46.399565+00
35211,2026-02-10 23:04:20+00,1.54,220,2,23,27.14,50,98.45,126,91.21,65.92,116.32,85.87,85.19,109.4,226,227,2026-02-10 17:34:23.67057+00
35481,2026-02-26 03:27:02+00,2.57,20,2,3,26.14,65,20.04,27.6,20.31,20.97,27.68,28.28,20.44,27.85,33,35,2026-02-25 21:57:06.035271+00
35212,2026-02-11 01:08:19+00,2.06,230,2,1,26.14,53,102.92,131.19,98.45,91.21,126,116.32,97.53,124.5,242,231,2026-02-10 19:38:22.579973+00
35482,2026-02-26 04:30:43+00,2.06,60,2,4,25.14,69,20.03,27.85,20.04,20.31,27.6,27.68,20.13,27.71,33,36,2026-02-25 23:00:46.702177+00
35213,2026-02-11 02:38:40+00,1.54,30,2,2,26.14,53,105.08,133.58,102.92,98.45,131.19,126,102.15,130.26,249,244,2026-02-10 21:08:44.560546+00
35483,2026-02-26 05:23:02+00,1.54,60,2,5,25.14,69,20.33,28.56,20.03,20.04,27.85,27.6,20.13,28,34,39,2026-02-25 23:53:06.296845+00
35214,2026-02-11 03:36:31+00,0,0,2,3,24.14,60,106.92,135.36,105.08,102.92,133.58,131.19,104.97,133.38,255,233,2026-02-10 22:06:35.161299+00
35484,2026-02-26 08:46:57+00,3.09,20,2,8,26.14,69,20.29,29.19,20.33,20.03,28.56,27.85,20.22,28.53,34,43,2026-02-26 03:17:01.316582+00
35215,2026-02-11 04:38:36+00,0,0,2,4,24.14,60,107.77,136.07,106.92,105.08,135.36,133.58,106.59,135,258,233,2026-02-10 23:08:39.502719+00
35485,2026-02-26 10:38:09+00,1.57,324,2,10,25.61,66,19.62,28.42,20.29,20.33,29.19,28.56,20.08,28.72,33,37,2026-02-26 05:08:12.60143+00
35216,2026-02-11 05:31:44+00,1.54,210,2,5,25.16,57,109.07,137.95,107.77,106.92,136.07,135.36,107.92,136.46,263,241,2026-02-11 00:01:47.982294+00
35486,2026-02-26 12:04:18+00,3.8,284,2,12,25.82,67,20.16,28.88,19.62,20.29,28.42,29.19,20.02,28.83,34,39,2026-02-26 06:34:21.922875+00
35217,2026-02-11 09:03:59+00,1.54,90,2,9,26.14,53,122.44,156.84,109.07,107.77,137.95,136.07,113.09,143.62,302,228,2026-02-11 03:34:03.141171+00
35487,2026-02-26 13:34:10+00,5.66,260,2,13,30.14,58,19.85,28.45,20.16,19.62,28.88,28.42,19.88,28.58,33,35,2026-02-26 08:04:14.053379+00
35218,2026-02-11 11:22:24+00,3.09,60,2,11,31.14,35,134.76,170.65,122.44,109.07,156.84,137.95,122.09,155.15,312,254,2026-02-11 05:52:28.553419+00
35488,2026-02-26 14:41:16+00,6.69,280,2,14,28.14,65,19.01,27.5,19.85,20.16,28.45,28.88,19.67,28.28,32,34,2026-02-26 09:11:19.565689+00
35219,2026-02-11 13:05:07+00,3.6,280,2,13,33.14,31,152.71,190.54,134.76,122.44,170.65,156.84,136.64,172.68,325,258,2026-02-11 07:35:11.898465+00
35489,2026-02-26 15:41:55+00,6.69,270,2,15,28.14,61,17.64,25.97,19.01,19.85,27.5,28.45,18.83,27.31,29,33,2026-02-26 10:11:59.399225+00
35220,2026-02-11 14:43:27+00,4.12,300,2,14,33.14,35,159.13,196.7,152.71,134.76,190.54,170.65,148.87,185.96,330,260,2026-02-11 09:13:31.398427+00
35490,2026-02-26 16:42:19+00,6.17,290,2,16,28.14,57,16.13,24.23,17.64,19.01,25.97,27.5,17.59,25.9,27,30,2026-02-26 11:12:22.778531+00
35221,2026-02-11 15:44:52+00,4.63,300,2,15,32.14,40,160.76,199.45,159.13,152.71,196.7,190.54,157.53,195.56,332,265,2026-02-11 10:14:56.708019+00
35491,2026-02-26 17:30:01+00,5.14,300,2,17,28.16,57,14.88,22.76,16.13,17.64,24.23,25.97,16.22,24.32,25,30,2026-02-26 12:00:05.392241+00
35222,2026-02-11 16:54:52+00,4.12,320,2,16,32.14,40,157.16,198.35,160.76,159.13,199.45,196.7,159.02,198.17,329,262,2026-02-11 11:24:56.463705+00
35492,2026-02-26 19:18:19+00,4.63,330,2,19,26.14,61,13.11,20.31,14.88,16.13,22.76,24.23,14.71,22.43,22,31,2026-02-26 13:48:23.925209+00
35223,2026-02-11 17:33:58+00,4.63,310,2,17,31.14,42,149.95,193.48,157.16,160.76,198.35,199.45,155.96,197.09,323,262,2026-02-11 12:04:02.554489+00
35493,2026-02-26 20:42:46+00,3.09,310,2,20,26.14,61,12.57,19.59,13.11,14.88,20.31,22.76,13.52,20.89,21,29,2026-02-26 15:12:49.329371+00
35224,2026-02-11 19:24:43+00,3.6,320,2,19,29.14,54,144.32,187.07,149.95,157.16,193.48,198.35,150.48,192.97,319,264,2026-02-11 13:54:47.148852+00
35494,2026-02-26 21:58:27+00,2.06,310,2,21,26.14,61,12.19,19.07,12.57,13.11,19.59,20.31,12.62,19.66,20,27,2026-02-26 16:28:31.574254+00
35225,2026-02-11 21:03:28+00,2.57,320,2,21,28.14,57,123.06,165.28,144.32,149.95,187.07,193.48,139.11,181.94,303,210,2026-02-11 15:33:31.918707+00
35495,2026-02-26 23:07:22+00,2.06,330,2,23,25.14,65,11.83,18.52,12.19,12.57,19.07,19.59,12.2,19.06,20,26,2026-02-26 17:37:25.940093+00
35226,2026-02-11 23:02:38+00,0,0,2,23,27.14,61,110.12,148.48,123.06,144.32,165.28,187.07,125.83,166.94,266,189,2026-02-11 17:32:42.364131+00
35496,2026-02-27 00:53:43+00,2.06,300,2,0,25.14,65,11.73,18.3,11.83,12.19,18.52,19.07,11.92,18.63,20,23,2026-02-26 19:23:46.549375+00
35227,2026-02-12 01:04:03+00,1.54,30,2,1,27.14,61,102.4,135.61,110.12,123.06,148.48,165.28,111.86,149.79,240,201,2026-02-11 19:34:06.772611+00
35497,2026-02-27 01:30:12+00,1.54,280,2,1,25.14,65,11.72,18.23,11.73,11.83,18.3,18.52,11.76,18.35,20,23,2026-02-26 20:00:16.188649+00
35228,2026-02-12 02:33:15+00,2.57,340,2,2,27.14,61,99.3,131.69,102.4,110.12,135.61,148.48,103.94,138.59,229,199,2026-02-11 21:03:19.032952+00
35498,2026-02-27 02:32:25+00,0,0,2,2,25.14,65,11.77,18.26,11.72,11.73,18.23,18.3,11.74,18.26,20,23,2026-02-26 21:02:29.405272+00
35229,2026-02-12 03:28:03+00,1.54,110,2,3,26.14,61,95.56,127.3,99.3,102.4,131.69,135.61,99.09,131.53,217,210,2026-02-11 21:58:07.101206+00
35499,2026-02-27 03:23:52+00,1.54,340,2,3,25.14,65,11.93,18.39,11.77,11.72,18.26,18.23,11.81,18.29,20,24,2026-02-26 21:53:55.688665+00
35230,2026-02-12 04:29:19+00,1.54,100,2,4,25.14,69,91.72,123.02,95.56,99.3,127.3,131.69,95.53,127.34,203,203,2026-02-11 22:59:23.949063+00
35500,2026-02-27 04:30:31+00,0,0,2,4,24.14,69,12.23,18.86,11.93,11.77,18.39,18.26,11.98,18.5,20,29,2026-02-26 23:00:34.583234+00
35231,2026-02-12 05:23:20+00,3.09,120,2,5,26.14,57,88.93,120.78,91.72,95.56,123.02,127.3,92.07,123.7,196,168,2026-02-11 23:53:24.07609+00
35501,2026-02-27 05:22:52+00,2.06,140,2,5,24.14,73,12.67,19.59,12.23,11.93,18.86,18.39,12.28,18.95,21,31,2026-02-26 23:52:56.202028+00
35232,2026-02-12 08:56:53+00,0,0,2,8,27.14,57,89.61,121.3,88.93,91.72,120.78,123.02,90.09,121.7,199,169,2026-02-12 03:26:56.920781+00
35502,2026-02-27 08:44:15+00,2.06,110,2,8,25.14,69,14.51,22.93,12.67,12.23,19.59,18.86,13.14,20.46,24,32,2026-02-27 03:14:19.568245+00
35233,2026-02-12 10:43:48+00,3.09,120,2,10,30.16,39,101.68,130.2,89.61,88.93,121.3,120.78,93.41,124.09,237,188,2026-02-12 05:13:51.826124+00
35503,2026-02-27 10:30:52+00,2.57,270,2,10,27.14,57,15.88,25.72,14.51,12.67,22.93,19.59,14.35,22.75,26,33,2026-02-27 05:00:55.879939+00
35234,2026-02-12 12:08:14+00,3.6,200,2,12,33.14,29,122.56,146.19,101.68,89.61,130.2,121.3,104.62,132.56,302,221,2026-02-12 06:38:17.883243+00
35504,2026-02-27 11:40:47+00,4.63,270,2,11,29.14,51,16.83,27.47,15.88,14.51,25.72,22.93,15.74,25.37,28,36,2026-02-27 06:10:51.415802+00
35235,2026-02-12 13:34:07+00,4.12,230,2,13,33.14,31,129.83,151.47,122.56,101.68,146.19,130.2,118.02,142.62,308,217,2026-02-12 08:04:10.901375+00
35505,2026-02-27 12:58:19+00,5.14,270,2,12,29.14,51,18.08,29.54,16.83,15.88,27.47,25.72,16.93,27.58,30,37,2026-02-27 07:28:23.401145+00
35236,2026-02-12 14:41:58+00,5.14,260,2,14,32.14,37,132.98,153.06,129.83,122.56,151.47,146.19,128.46,150.24,310,218,2026-02-12 09:12:02.583402+00
35506,2026-02-27 13:33:05+00,5.14,270,2,13,29.14,51,19.48,31.83,18.08,16.83,29.54,27.47,18.13,29.61,32,39,2026-02-27 08:03:09.022697+00
35237,2026-02-12 15:41:52+00,3.6,250,2,15,30.14,48,133.32,152.54,132.98,129.83,153.06,151.47,132.04,152.36,310,226,2026-02-12 10:11:56.168682+00
35507,2026-02-27 14:36:44+00,4.12,280,2,14,29.14,42,20.62,33.82,19.48,18.08,31.83,29.54,19.39,31.73,34,37,2026-02-27 09:06:47.521923+00
35238,2026-02-12 16:42:33+00,5.66,270,2,16,30.16,51,133.1,152.33,133.32,132.98,152.54,153.06,133.13,152.64,310,218,2026-02-12 11:12:36.716078+00
35508,2026-02-27 15:35:33+00,5.66,280,2,15,29.14,45,21.08,35.07,20.62,19.48,33.82,31.83,20.39,33.57,35,38,2026-02-27 10:05:36.863012+00
35239,2026-02-12 17:31:46+00,4.63,270,2,17,30.14,54,133.15,152.93,133.1,133.32,152.33,152.54,133.19,152.6,310,221,2026-02-12 12:01:50.356412+00
35509,2026-02-27 16:35:38+00,6.17,280,2,16,29.14,45,20.76,35.4,21.08,20.62,35.07,33.82,20.82,34.76,35,38,2026-02-27 11:05:41.773338+00
35240,2026-02-12 19:19:30+00,4.12,320,2,19,28.14,57,129.72,152.12,133.15,133.1,152.93,152.33,131.99,152.46,308,205,2026-02-12 13:49:34.526978+00
35510,2026-02-27 17:23:20+00,5.66,270,2,17,29.14,42,20.24,35.54,20.76,21.08,35.4,35.07,20.69,35.34,36,38,2026-02-27 11:53:23.787385+00
35241,2026-02-12 20:44:19+00,2.06,340,2,20,28.16,57,130.51,153.75,129.72,133.15,152.12,152.93,131.13,152.93,308,205,2026-02-12 15:14:23.389387+00
35511,2026-02-27 19:07:38+00,4.12,310,2,19,27.14,57,20.31,39.15,20.24,20.76,35.54,35.4,20.44,36.7,39,42,2026-02-27 13:37:42.277427+00
35242,2026-02-12 22:00:14+00,3.09,100,2,22,28.14,54,127.44,150.66,130.51,129.72,153.75,152.12,129.22,152.18,306,218,2026-02-12 16:30:17.633749+00
35512,2026-02-27 20:35:47+00,2.57,290,2,20,26.14,61,20,39.56,20.31,20.24,39.15,35.54,20.18,38.08,40,42,2026-02-27 15:05:50.844363+00
35243,2026-02-12 23:07:01+00,2.06,100,2,23,28.14,54,127.72,150.23,127.44,130.51,150.66,153.75,128.56,151.55,306,220,2026-02-12 17:37:05.267282+00
35513,2026-02-27 21:28:56+00,2.06,320,2,21,26.14,61,19.65,39.66,20,20.31,39.56,39.15,19.99,39.46,40,42,2026-02-27 15:59:00.976169+00
35244,2026-02-13 01:02:49+00,1.54,120,2,1,27.14,54,132.77,155.52,127.72,127.44,150.23,150.66,129.31,152.14,310,230,2026-02-12 19:32:53.468246+00
35514,2026-02-27 22:32:31+00,2.06,290,2,22,26.14,61,19.34,39.64,19.65,20,39.66,39.56,19.66,39.62,40,42,2026-02-27 17:02:34.543302+00
35245,2026-02-13 02:29:07+00,0,0,2,2,27.14,54,137.44,160.81,132.77,127.72,155.52,150.23,132.64,155.52,314,239,2026-02-12 20:59:11.346928+00
35515,2026-02-27 23:30:22+00,2.57,230,2,23,26.14,61,18.97,39.41,19.34,19.65,39.64,39.66,19.32,39.57,39,41,2026-02-27 18:00:26.362359+00
35246,2026-02-13 03:28:19+00,0,0,2,3,26.14,61,141.95,165.98,137.44,132.77,160.81,155.52,137.39,160.77,317,258,2026-02-12 21:58:23.46104+00
35516,2026-02-28 00:39:21+00,2.06,240,2,0,26.14,57,18.53,38.96,18.97,19.34,39.41,39.64,18.95,39.34,39,37,2026-02-27 19:09:25.345057+00
35247,2026-02-13 04:27:23+00,1.54,30,2,4,25.14,57,145.29,169.26,141.95,137.44,165.98,160.81,141.56,165.35,320,262,2026-02-12 22:57:26.971636+00
35517,2026-02-28 01:23:21+00,2.57,230,2,1,26.14,57,17.98,38.33,18.53,18.97,38.96,39.41,18.49,38.9,38,36,2026-02-27 19:53:24.758956+00
35248,2026-02-13 05:23:44+00,2.06,100,2,5,25.14,57,147.64,171.55,145.29,141.95,169.26,165.98,144.96,168.93,321,268,2026-02-12 23:53:47.309445+00
35518,2026-02-28 02:22:40+00,2.57,220,2,2,25.14,61,17.27,37.34,17.98,18.53,38.33,38.96,17.93,38.21,37,35,2026-02-27 20:52:44.21838+00
35249,2026-02-13 08:57:47+00,2.57,50,2,8,26.14,50,149.2,173.84,147.64,145.29,171.55,169.26,147.38,171.55,323,264,2026-02-13 03:27:50.470764+00
35519,2026-02-28 03:21:16+00,2.06,230,2,3,25.14,61,16.33,35.77,17.27,17.98,37.34,38.33,17.19,37.15,36,37,2026-02-27 21:51:20.049272+00
35250,2026-02-13 10:40:38+00,3.09,70,2,10,30.14,39,152.51,176.12,149.2,147.64,173.84,171.55,149.78,173.84,325,265,2026-02-13 05:10:41.952994+00
35520,2026-02-28 04:20:37+00,2.06,150,2,4,25.14,65,15.17,33.56,16.33,17.27,35.77,37.34,16.26,35.56,34,35,2026-02-27 22:50:41.065573+00
35251,2026-02-13 12:05:30+00,2.57,270,2,12,32.14,35,171.82,194.9,152.51,149.2,176.12,173.84,157.84,181.62,340,275,2026-02-13 06:35:34.079556+00
35521,2026-02-28 05:17:00+00,2.06,110,2,5,24.14,73,13.93,30.99,15.17,16.33,33.56,35.77,15.14,33.44,31,36,2026-02-27 23:47:03.828213+00
35252,2026-02-13 13:33:31+00,4.63,270,2,13,31.14,45,181.06,204.07,171.82,152.51,194.9,176.12,168.46,191.7,347,282,2026-02-13 08:03:35.1587+00
35522,2026-02-28 08:12:56+00,1.54,120,2,8,25.14,69,10.92,23.75,13.93,15.17,30.99,33.56,13.34,29.43,24,34,2026-02-28 02:43:00.528068+00
35253,2026-02-13 14:39:18+00,5.14,280,2,14,31.14,45,188.51,211.44,181.06,171.82,204.07,194.9,180.46,203.47,353,298,2026-02-13 09:09:21.931651+00
